reslhlabinc0,reslhlabinc1,reslhlabinc2,reslhlabinc3,reslhlabinc4,reslhlabinc5,reslhlabinc6,reslhlabinc7,reslhlabinc8,reslhlabinc9,reslhlabinc10,reslhlabinc11,reslhlabinc12,reslhlabinc13,reslhlabinc14,reslhlabinc15,reslhlabinc16,reslhlabinc17,reslhlabinc18,reslhlabinc19,reslhlabinc20,reslhlabinc21,reslhlabinc22,reslhlabinc23,reslhlabinc24,reslhlabinc25,reslhlabinc26,reslhlabinc27,reslhlabinc28,reslhlabinc29,reslhlabinc30,reslhlabinc31,reslhlabinc32,reslhlabinc33,reslhlabinc34,reslhlabinc35
,,,,.2459044,.19323786,.10626078,.21413994,.26929095,.27194121,.21156615,.12523317,.1095692,,.45251274,,.47180834,,.35629031,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,-.36601868,-.35837543,-.29799366,-.31876788,-.0705285,-.36079699,-.1660071,-.17601976,-.13889936,-.13535964,-.14806072
,,-1.6799507,-.98571789,-.41522315,-.459088,-.47402465,-.41223329,-.40749863,-.49803659,-.41063744,-.43353117,-.37611672,-.38463673,,,,-.53097951,,,,,,,,,,,,,,,,,,
,-1.0728451,-.65901423,-1.0423243,-1.9765172,-1.6102736,-1.2892022,-.80434531,-.78202111,,,-.93278474,,-1.0160643,,-.88836747,,,,,,,,,,,,,,,,,,,,
,-1.802505,-.082750738,-.50539219,,,,,-.15432584,,-.29474315,-.26560935,,,,-3.8292964,,-3.4535744,,,,,,,,,,,,,,,,,,
,,,-.56801748,,-.48222134,,-.57758129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.039684109,.078708678,.25685385,.082616612,-3.3066633,-.015282238,-.093741477,-.10855573,-.033122364,-.0079511628,-.031176275,-.017444726,.015024572,.080928549,.16204339,.26088512
,-.44497097,,,-.40111685,-.23063982,,,,-.18008702,.095968463,.052224662,-1.0175127,,.22200681,,-.32854754,,-2.4391651,,,,,,,,,,,,,,,,,
,,,-3.6833656,-1.9544845,-.27412388,-.74122417,,-.48006114,-.58413696,-.41002652,,-1.1093295,,,,,,,,,,,,,,,,,,,,,,,
,.2136402,-.43396097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.37985152,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,.33114198,.54443681,.51092803,.36465344,.36478552,-.39593011,.21088688,.28128284,.24289788,.25488213,.36271605,.39706171,.4408519
,,,,,,,.57601291,.44586429,.067433208,.23430455,.029110789,.35575265,.20740856,.16655269,.16254158,.15707333,-.22996181,-.01176367,.2283669,.22973865,.16982526,.28631967,.24751182,.090966627,.1866805,,,,-.01166235,,,,,,
,,,,,.63005531,.7501688,,,,,,,,-.32817072,.62300068,,,,,,,,,,,,,,,,,,,,
-.96193153,.38725087,.20135325,.12684754,.13966906,.2475757,.23586133,.18361592,.16224238,.34306571,.22567679,.23496592,.24656723,-1.4505079,-.5490216,-.29736999,-.10078765,,.026253777,,-.03032277,,.11413472,,,,,,,,,,,,,
.049399111,-.15605697,-3.5326593,-1.0347682,-.39170241,-.25926271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,.93785858,.84324247,.89798725,1.0506165,.98233944,.92093891,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,.48484191,.27380177,-.30997193,-1.91564,-.51098603,-.37326548,,-.35172212,,-.37028253,,-.19833384,,.2971811,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.46095231,.4585017,.48250064,.52118182,.50705308,.50527698,.57858044,.63833374,.8043521,.7265172
,.17118339,.26796007,-.78714269,-.19696489,.10349673,.074444756,-.14636879,-.13426054,-.089443371,-.10808329,-.1877549,-.090819493,-.081720471,-.096071407,-.063248508,-.043317452,-.076153249,-.012742949,-.11353506,-.07243301,-.06583792,-.051690917,,,,,,,,,,,,,
,,,,,,,,,,,,,,,-.53369474,-.51614439,-.42418149,-.49321097,-.49124497,-.51143873,-.40959436,,-.43761903,,-1.4149252,,-.42468306,,,,,,,,
,,-.92561781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.37733072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.34918508,.35209158,.27132675,.26938462,-.230801,-.38020352,.028637011,-.016178869,.15040056,.040067721,.0721424,.18309067,-.067523517,-.15897617,-.020033306,-.16806822,-.02221569,-.043013439,-.10143506,-.06501168,-.057301443,-.14480563,-.11623,-.17489131,.10690531,,.015517264,,-.10221098,,.0081250193,,,,,
-1.7964754,-.057750847,-.96623164,,,-.41360632,,-.53250402,-.23738323,-.7390213,.055163268,,.13831143,.11780248,.22554734,.48008054,.23914619,.81698596,.49249026,.54842514,.68677551,.6895172,.43691108,.42146492,.38442931,.28926173,,,,,,,,,,
.11874536,-.20914653,.085179895,-.011331682,-.028764732,.065283515,.10593209,.20289601,.18336913,,.30206034,.14288318,-.18948568,.053010404,.0014092393,-.18785365,.094685905,,,,-.41804475,-.17221928,-.14982237,.022231786,,,,.63074785,,-.2121857,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-.35972026,-.23530588,-.34808066,-.23444864,-.29711905,-.1883073,-.27842212,-.221587,-.10194699,.03261197,,
,.70985854,-.12731938,-.080703042,.012613201,.28556043,.44761282,.23413379,.624506,-.05818215,.024677841,-.2754283,-.040519781,-.82865739,,.11673312,.77857584,-.35748127,-1.0857592,.46431279,-.65115649,-.52327037,.11692255,.11722638,.38076365,.29162222,.33733577,.23974977,,.39044854,,.43287772,,.61169308,,
,,,,-.029779166,,.11824864,,-.017795859,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.21970537,-.34603176,-.22012992,.075303338,-.078350902,-.12939999,-.24810615,-.36806762,-.45652649,-.56416297,-.32214117,-.32461596,-.13901372,-.098791175,.18705688,.19853269,.21225356,.25256553,.39054614,.43510461,.33563632,.4441036,.4538877,.55256075,.51940143,.57359773,.59720212,.59988856,.69351983,,.66686338,,.73932517,,.86243665,
,,,,.08495722,.16684559,.31098613,.56915176,.22122477,.40392083,.29793775,.26955605,.39590287,-.27386644,.28641275,-.35034528,,,,,,,,,,,,,,,.54703552,,.9377628,.4535313,,-.79410964
,,,,,,,,,,,,,.99652511,.79072297,,.63872421,,.60506672,,-.11443935,,.27221042,,,,,,,,,,,,,
.70017916,1.5061457,1.1852007,.89198345,,.87995434,,2.5065117,,1.5711062,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,.058403678,.53159845,1.0288283,1.1081322,1.259032,1.1813954,1.0857297,1.1660157,1.3271279,2.0099077,1.9308987,1.8547224,1.7379359,1.7088836,1.6362348,1.5726484,1.5319675,1.8350477,2.2210021,2.4894872,3.3705103,3.3394425,3.1260386,1.7150655,1.4649317,.529145,1.8565595
.18023817,-.061244652,-.99832582,-.10583048,-.093981236,,,,,,,-.18770266,,-.24971622,,-.039679181,,,,,,,,,,,,,,,,,,,,
-2.1201141,,.27591726,-.10173436,.33892304,.15180115,,.0089520272,,-.12814586,,.54951656,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-.1935176,-.48161134,-.075546093,.56669438,.87857598,,.6306079,,.17627445,,.16028909,,,,,,,,,,,,,,
,,,,-.90214992,,-.082027771,,-.40385947,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,.2882562,.16698208,.19016252,.20305239,.31430373,.29721659,.29629987,.47345299,.44195929,.50977451,.45483145,.26979959,.46430656
,,,,,,,,-.2685726,-.054268606,-.43715724,-1.1026862,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,-.18163571,-.26418725,.1951451,-.077244319,-.26975352,-.29901195,-.21399093,,-.11816209,,.10040104,,.19731955,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.12423944,,,,,,
,,,,,,,.32436103,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.012130736,.085452281,,,,,,,,,,,,,,,,,,,,,,,,
,-1.5574183,,.25034231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.30996531,.28474867,-.12758899,.16756967,.20766988,.32476652,.21396208,.047679469,-.058775775,.10482141,.49972045,.32588586,.12841517,.11088814,-.020176033,.10870302,.056208197,-.010364812,.067593321,-.15996952,-1.9612651,-.33723143,-.66134542,-.51855379,,-.49315649,,,,,,,,,,
-.16296436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.9421823,-.78199029
,,,,,,,,,,,-.62271434,-.66097003,-.56305575,,,,,,,,,,,,,,,,,,,,,,
-.13989425,-.31568861,-.4066143,-.22185677,.11788186,.23663932,.40793237,.25976285,.23300956,.57392508,.50258505,.43441442,.54838401,.48232961,.38824776,.45595127,.39850214,.3593581,.47128701,-.20109503,,,,.26478001,,.011139837,,,,,,,,,,
,,,,,,,,,,,-1.042697,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-.25272548,-.24430262,-.20390478,-.045301918,-.15235953,-.042561613,.0073750196,.35826805,.30692381,.31127277,.28899524,.46468356,.45833978,.64372683,.71978891,.72463226,.8361271,.91383928,.92863142,1.1417177,1.376542,1.2821492,1.2324901,1.4017321,1.343575,1.9199493,1.718732,1.8412796
.41338491,.9756549,.82866776,.72067571,.59084457,.77690321,1.0312209,-1.3443626,,.54253846,,,,.59312576,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-.14101413,-.045840573,.11986162,.02417399,.14527488,.24545257,.2253827,.039575264,-.0092854695,.11182183,.12401901,.22934259,.19639368,.35050818,.26741117,.1926145,.25734088,.26341534,.28310901,.33610615,.35005617,.34196544,.41095915,.44040313,.551615,.58961993
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.26246542
,-.19576316,-.054582946,-.091648839,-.025275653,-.049303524,-.0095336856,-.051146258,-.070424832,-.1123711,-.032821942,-.049819529,-.02639555,-.053208806,-.090882793,-.11768337,,-.11394358,,-.18861263,,-.10508303,,,,,,,,,,,,,,
.54928195,.4599584,-.031199047,-1.099108,-.15656577,-.26116735,.18798222,-.30376768,-.95318747,-.122633,-.28960297,-.4300563,,-.60625923,,-.11529431,,.018579088,,,,,,,,,,,,,,,,,,
.043224283,.26284468,,-.10766677,.46077842,-.28895164,-.035609949,-.34669584,-.88814908,-.32571617,-.55031341,-.56645656,-.41712993,,.20417368,,-.4378621,,,,,,,,,,,,,,,,,,,
,.097870976,.12867312,.30679059,.11833046,1.1992632,.94995368,-.053945944,.22599541,.35353401,.60024089,.62766922,-.43080828,,-.77658689,-.58534253,.42862281,.57093352,.57532775,,.51133716,,.39983439,,-.044947285,,,,,,,,,,,
,,,,,,,,,,,,,-.35855842,-.27683073,,-.28659189,,,,,,,,,,,,,,,,,,,
,,,,,,.51474345,.50557756,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,-.12924203,,-.049174808,,,,,,,,,,,,,,,,,
,,,,,,,,,,,-.91199332,,-.43874121,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.175341,-.12907544,-.25036493,-.26768842,-.26740041,-.28920558,-1.0298285,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,.30596766,.1686054,.26670775,.160189,.23791917,.17689319,.15905808,.30676326,.26441309,.35444561,.36925492,.34178486,.36468977,.43562344,.48343024,-.020227043
-.13330123,-.069103569,-.11078165,-.15357967,-.21638031,-.20375988,,,,,-.019408587,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.45903009,.50715584,.59742963,.52691245,,.66441524,,.90494263,,.72419751,,,,,,,,,,
,,,,,,,,,,,,-2.9013867,-2.2024174,-.70414704,-2.972003,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.037960622,.25923386,.015180577,.24893467,.27864429,.29482806,.28775752,.27095312,.2457563,.29388773,.38988933,.32239622,,.084984869,,-.050271671,,-.097669281,,,,,,,,,,
,,,,,,,,,,,,,,,-.93605036,-.3878648,-.1651985,-.65605581,-.23385832,-.67077714,-1.5691897,,,,,,,,,,,,-7.1378922,,
,,,,,,,,,,,,,,,,,.33430362,.27794182,,,,,,,,,,,,,,,,,
.77537924,.65543258,.47981521,.39654714,,,,,,,.63188738,.66695994,.78098494,.76120651,.44419244,.44135851,.36271948,.30486476,.30530784,.39427418,.41851169,.42125243,.34729907,-1.9882002,-.26675478,-.66628373,-.11401678,,-.25099611,,-.32024533,,-.14833944,,,
,,,,,,,,,,,,,,,,,,,,.54170656,.58218801,.56010598,.6937086,.61584145,.63560021,,,,,,,,,,
-.26860705,,-.30356658,,.79954994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.85461146,.59416276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,.55280393,,-.37225467,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,-.26906216,-.067792691,-.23621009,-.42446747,,-.41748109,,-.39293167,,-.29749995,,,
.14573868,.26293474,,.016670747,,.090356186,,-.35710225,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.14890042,.22735034,.22131296,.22414561,.04460638,.29710111,.34442267,.40977538,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-.16268213,.47026822,,.39484572,-.3907257,-.68439919,-.34577596,-.35455024,.1695226,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,-1.6487465,,,,,,,,,,,
,.095558606,.50350296,.1936986,.052508362,-.47432724,.088845864,-.32256964,-.0080922544,-.45073807,-.2442794,-.35212064,.65272129,,.027123481,,,-.38906029,-.29892707,-1.7820987,-.13155967,-.27911556,,,-1.6279368,-.90089267,,,,,,,,.20963809,,-.37752521
,,,,,,,,,.20096478,,.34276855,.63446587,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,.36256954,.43897998,,,-.77163303,-.11727703,,.2950829,,,,,,,,,,
,,,,,,,-.10720344,.20073991,.093645647,.034559935,-.5528149,-.25333878,.33854184,-.14538865,-.061257705,.39083678,-.15620899,-.60613734,,-.52414393,,,,,,,,,,,,,,,
,,,,,,,,,,-1.3980781,,,,,-.48083514,,,,,,,,,,,,,,,,,,,,
,,,,.054719102,.033105191,.062890649,,,,,,,,,,,,,,,,,,,,,,,-2.6942763,-1.9809281,-1.9053261,-1.5942682,-1.3175774,,-1.2869809
,,,,-.40193653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,-.18244849,-.32862067,-.1885934,-.10135236,1.0185337,.0032510983,-.0015243836,.05002851,.072194092,.012412143,.251632,.19346915,.37524441,.39484954,.47894087
,,,.16658169,,-.085055262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,.019790146,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-.1252661,-.059263539,-.066723809,-.068917021,-.068735361,.078398399,.01906099,-.065785721,,-.97663814,,-.64546096,-.55617648,-.59089518,-.39695364,-.39484221,-.3562341,-.33220196,-.29741162,-.27441707,-.18630457,-.23662592,-.19867334,-.19623074,-.16480133,-.0086714467
.071900114,.25992531,.1682626,-.068133667,.53755569,.52738649,.4073635,.35262221,.36217654,-.37712592,-.13707118,.099927634,-.7748338,.56697452,.14184268,.26217377,.94196641,.96326971,.69590861,.65965545,.45641088,.82146543,-.051690917,-.10306852,.41532168,.50267917,.014479504,.071320243,,,,.43425989,,.28451276,,.46572012
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-.95757532,,-1.1663196,,-.20876127
-.010174564,.49266234,.22301492,.38196054,.48276085,.4832038,,.79713511,,.57302684,,1.3785226,,,,,,,,,,,,,,,,,,,,,,,,
,-.42180976,.26319522,.49331054,,.41456997,,.50153846,,.64622056,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.1260203,,.66373211,,-.34255818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.59560657,.6847114,.67065102,.667974,.64922869
-.12591816,-.21644796,-.20026435,.014287018,.19432203,.34585494,-.09036538,-1.1922408,-1.4889158,-1.5192835,-1.3413246,-.84837735,-.91463095,-1.7502855,,-1.4792641,-.98993462,-1.4191853,-1.2419431,-1.2724925,-1.3184272,,-1.3218942,,-1.1744763,,-.28404802,,,,,,,,,
.042931773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.84149384,.38609409,.56044883,.65199035,.92109179,.62720174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,.30033079,.28218874,.20084167,.24971478,.21518028,.26696858,.37778056,.34701398,.4334521,.32653248,.23664862,.55185652,.19926827,.28178993,.29991901,.28274581,.79152697,,.20977412,,.19222358,,.27311385,,,,,,,,,,,
,,,,,,,,,,,,.21047933,.19041479,.19868016,.13416286,.14321548,.18130589,.23644195,.030004801,.072237477,.091947444,.11026962,.0025064358,.045678496,.12191729,.2192065,.28253564,.29705453,.36201015,.37276369,.47993553,.50996304,.4925254,.88782859,.0045489147
.34643862,.23755445,.19758835,.11846604,.1760851,.20385043,.11906309,.36286402,.24117146,.17804842,.14408495,.1522233,.11732483,.13726749,.10195453,,.20923972,,.29127842,,.449265,,,,,,,,,,,,,,,
.29406422,.31353852,,.24300046,.23042183,.27460203,.26755494,.24368422,.20893253,,.16261046,.17222574,.16915955,.17833751,.16129328,.15950596,.13650766,,.12386632,,.082670629,,.23316869,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.37172681,.61694604,.60024124,.59446442,.59405971,.55305809
.35898226,-1.5902842,-1.3877661,,-.19285759,-.1548997,.15736963,.32025725,.2036158,.29818127,,,.091292083,.2601445,.24512151,.25213337,.36212081,.3488954,.5598253,.60185093,.53452504,.62879258,.61443585,.62542111,,.63165814,,.57169712,,.73106194,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,.17824408,.20860925,.22624007,.32332337,.17143655,.37417328,.32185578,.37101695,.39482397
,,-.15801035,-.13712502,-.069136992,,.029513076,-.052645594,-.081143953,-.05006443,-.028652268,.070537254,.082266323,.12155973,.12262261,.22747438,.042169847,.1071277,.11338221,.099746719,.098241232,.062258393,.075977229,.086450495,.024210345,-.018588401,,-.16376328,,-.040486235,,.16880995,,,,
-1.3006488,-.67086452,-.25733328,-.2223701,-.28945789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.55968934,,1.0061858,,1.8745975,,1.19833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,.22994405,,.14638928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,.28781268,.65954375,.38261878,.52045429,.44625267,,,.50482053,,,.67146647,.64553845,.63151389,.66714764,,,.78647709,.68357646,.69137633,.66435689,,.74499291,,.80815548,,1.07961
,,,,,,,,,,,,,,,,,,,,-.3083297,-.3268365,-.46256846,-.33317187,-.7094363,,,,,,,,,,,
,,.37835193,.14838681,-.80715126,-.64111024,-.53928274,,-.57029194,-.61351645,-.52621984,-.45309988,-.20741355,-.42641497,-.26935086,-.17120588,-.24738936,-1.77074,-1.4655305,-.77314752,-1.2755651,-.39284137,-.51321018,-.36824143,-.37890556,-.40213606,-.41477874,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,-.79525441,-.8275916,,-.86449546,,-.34178305,,-.26000389,,-.29619989,
-.079168133,.0082701826,-.12748614,-.13453135,-.12817246,-.51532465,,,,-.66171819,,-.84710145,,,,,,,,,,,,,,,,,,,,,,,,
.62474257,-.35984346,,-.42742106,-.18746157,,,,,.27672678,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,-.35846475,,-.11454868,,,,-.57394195,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,-.56979769,,,,-1.4309736,,-.80141997,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,-.38468978,,,,,,,,,
1.2852054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.55787921,.43203112,.4221231,.41684219,.57168865,.61480129,.4728829,.59941888,.64583457,.65243042,.71123266,.56416965,.52405441,.53840911,.47576892,.56781024,.57425916,.47647816,.60850245,.64635742,.3954387,.08914277,.14161605,.29217991,.57303846,.15701805,.37068358,1.0941331,1.2431626,.19450718,,1.2246604,,-.67836159,,.74937814
-.27968249,-.18633525,-.13494876,-.08230146,.01880184,,.013171508,,.13808306,,.098062016,,,,,,,,,,,,,,,,,,,,,,,,,
,,.34941024,.45332128,.19603866,.2317674,.22101326,.27145866,.050754331,.10949158,.02368746,-.3696692,-.033397544,-.056982756,.02550108,-1.5557436,-1.9832783,-.18892863,.14993332,.26318613,.20786302,.1084712,.29609945,.2217944,-.026165698,.21282662,.16193528,.55204755,.21708819,.14794712,,,,,,
,,,,,-.44891086,-.52734029,-.4767206,-.40398726,-.33936799,.070531353,,,,,-.98100263,-.90440905,,,,,,,,,,,-.79132676,-.55262423,-.38093418,,-.38000438,,-.40642712,,-.8600598
,,-3.0803475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,-.52805889,-.24597517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,-.29774046,-.20022121,,-.52280653,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,.12720399,,,,,,,,,,,,
,,,,,,,-.31622881,-.88531893,-.84922338,-.45495448,-.36858338,-1.2475927,-.38622406,-.22758281,-.48791087,,,,,,,,,,,,,,,,,,,,
,.95686024,.34810361,.64555091,.25338313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.29728597,.52930319,-.48786706,-.045901418,.08364027,-.38740632,.38332826,-.2850481,-.41207618,-.16431805,.015111595,-.84729677,-.45614713,-.29826444,-.1960201,-.5486123,-2.1128926,-.89988637,-.73424506,-1.2224835,-.0037263024,-.18380533,.006965016,-.051847439,.068512484,-.34127662,-1.7860144,,-.39015514,,,.23606177,,.41354987,,-.16395079
,,,,,,,,,,,,,,,,,,,,,,,,,-.052103557,-.18637848,-.16723931,-.14215992,-.067429185,.058943566,.042358216,.000098018223,.0058368067,,
.0043224236,-.023281233,.097558916,.13367487,.16718617,.11194009,.15113178,.12736322,.1668644,.11050271,.064160131,.0036476024,,-.29158628,,.038796104,,,,,,,,,,,,,,,,,,,,
.0080767469,,,,-.26462778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,.339046,.3106522,.2181302,.35793126,.12154537,.17895289,.21307726,.15426774,.18502748,.33291525,.272138,.28749847,.54216713,.37294239,.59663707,.50758141,.66723609,.4539606,.50297761,.41020602,.43384442,.48705566,.38481721,.53803617,,,,,,
,,,,,.13694029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,-1.0452468,-.19682996,-1.1722069,,,.063579634,.016121101,.37915412,.26741534,.092312105,.1505596,-.26955745,-1.8836732,-.88028878,-.86650121,-.67712677,-1.0015067,-1.0770452,-1.4557613,-1.5886346,-1.3951814,-1.6108198,-1.853798,,-.34335351,-.96557629,-.99200076,-1.049276
.21618658,-.093195006,.071951613,.2189492,-.15396208,-.0014435025,.10682137,.39625829,.24176104,.16810234,-.089029573,.063753657,.012028726,.058279864,-.13039377,.051351495,.23303868,.033640005,,-.029476456,,.029618343,,.11083991,,,,,,,,,,,,
.011534418,.0053119608,.463505,.55026752,,.66476536,.53411728,.45288494,.37594175,.33904219,.083783433,.14756075,.036263004,.0061305114,.097541936,,-.2679826,,-.02539687,,-.12043987,,-.16999312,,,,,,,,,,,,,
.58095962,.5755235,.60532099,.52999884,.31672239,.37185347,.28851941,.28088477,.20339207,.15635021,.31914064,.35758927,.2171437,,.4704676,,.32377809,,.33342314,,,,,,,,,,,,,,,,,
.55551732,.43780401,.24193962,.28361303,.26139739,.20570488,.20539424,.31345931,.18168946,,,,.63244253,,.77948517,,,,,,,,,,,,,,,,,,,,,
,,-.64519483,,.22333018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,-1.6823013,,,,,,,,,,,,,,,,,,
,,,,,.54245383,.26917872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,-.15700318,-.16035724,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,.30304644,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.75834596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,.31103337,,.2245668,,.11203037,,,,,,,,,,
-.075596437,.16536291,.080652446,.053827707,-.042600352,-.0081592044,-.011524026,,-.16031207,-.14076369,,-.1578714,-.025333511,-.64447945,-.13563377,-.11059003,.054098442,-.076653965,.12169137,.11363275,.1486831,.12100097,.095261656,.50950652,.36306685,.23717417,.16110529,.16243373,.15692674,,-.12706919,,-.7454434,,-.32317379,
,,,,,,,,,,,,,-1.0791298,,,,,,,,,,,,,,,,,,,,,,
-.55157405,-.58587986,-.59987581,-.66144449,-.69351298,-.82067734,,-.63808227,,-.4874976,,-.43066093,,,,,,,,,,,,,,,,,,,,,,,,
-.053315844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
.38956654,.19931914,-.40905282,-.070915744,,-.13702106,,.085749693,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,.25402072,.40597099,-.086026698,-.29311433,-.18105723,-.3309443,-.18110637,-.49268597,-.48261908,-.39263737,-.67553818,-.39036071,-.92314255,-.91094488,-.67446738,-.45900038,,-.25252247,
,,,,,,,,,,,,.14343429,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,-1.0262024,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,-.1218953,.12363553,.049391735,-.23148376,-.35619891,-.42163,-.3062984,-.2858828,-.22570902,-.2786414,-.063137069,.045941655,-.028341638,.081116736,.19564322,.84368926,.537453
.0025907399,.3621228,-.53330839,-.12269606,-.53907317,-.098888509,.25193396,-.11938315,-.44708651,.35650587,-.024031438,.045075331,.19619007,.40355834,.43879536,,-.55075556,,,,1.3971752,,,,,,,,,,,,,,,
.68639666,.0093695242,.0080652842,.039809346,.31772274,.54564881,.59629542,.64470571,.57813776,.72124863,.77596855,,.30780098,,.60612422,,,,,,,,,,,,,,,,,,,,,
.3695384,.27031776,.63949972,.74258214,1.590517,1.9403135,1.8659101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-.28487048,-1.3451705,-.30622071,-.14020687,.014760606,.14702821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.0633111,.16655061,,-.77895504,,,,-.5683471,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,-.059676852,-.017594492,-.64701819,,,,,,,,,,,
.25847358,.39971572,.50781691,.26614416,.16677624,-.25342417,-.19475868,-.17821814,-.19615491,.28660035,-.22662425,-.11414798,-.1242775,.2192778,.18000488,.31745932,.36364421,.20290031,-.15869555,-1.7295715,-1.4756912,-.7257815,-.54722416,-.10938317,-.2347848,-.22540501,-.24420944,.34845117,,.4885222,,-.32925048,,.36039102,,
,,,,,,,,,,,,,,,,,,.23100668,.28481695,.58952868,.22627531,.38109216,,,,,,,,,,,,,
,,,-.67168617,-.74189782,-.84895587,,-.74332231,,-.62010807,,-.68618381,,,,,,,,,,,,,,,,,,,,,,,,
